Item ID	For Sale	Identifier	Credit Price	Name	Type	NPC Buy	Weight	NPC Sell	Attack	Range	Defense	Slots	Refineable	Equip Level	Weapon Level	Equip	Locations	Equip Upper	Equippable Jobs	Equip Gender	Item Use Script	Equip Script	Unequip Script	Image Path	Icon Path
4054	No	Angeling_Card	Not For Sale	Angeling Card	Card	20	1	0	0	0	0	0	No	0	0	Armor	None	None	Unknown	"1 callfunc ""bMVP""; if(@mvpcount<6) { bonus bDefEle,Ele_Holy; }"	None	None	https://web.archive.org/web/20150321143807im_/http://essence-ro.com/data/items/images/4054.png	https://web.archive.org/web/20150321143807im_/http://essence-ro.com/data/items/icons/4054.gif	
5132	No	Angeling_Hat	Not For Sale	Angeling Hat	Armor	20	70	0	0	0	2	0	No	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus2 bSubRace,RC_DemiHuman,10;"	None	None	https://web.archive.org/web/20151105092843im_/http://essence-ro.com/data/items/images/5132.png	https://web.archive.org/web/20151105092843im_/http://essence-ro.com/data/items/icons/5132.gif	
20001	No	Angeling_Wings	Not For Sale	Angeling Wings	Armor	20	50	0	0	0	1	0	No	1	0	Lower Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus2 bAddRace,RC_Angel,10;"	"1 callfunc ""invis"",3,0;"	None	https://web.archive.org/web/20150524022706im_/http://essence-ro.com/data/items/images/20001.png	https://web.archive.org/web/20150524022706im_/http://essence-ro.com/data/items/icons/20001.gif	
2420	No	Angel's_Arrival	Not For Sale	Angel's Reincarnation	Armor	"10,000"	30	0	0	0	2	1	Yes	25	0	Footgear	Normal / Upper / Baby	Novice	Both (Male and Female)	"1 bonus bMaxHP,500;"	None	None	https://web.archive.org/web/20150524053451im_/http://essence-ro.com/data/items/images/2420.png	https://web.archive.org/web/20150524053451im_/http://essence-ro.com/data/items/icons/2420.gif	
2355	No	Angel's_Protection	Not For Sale	Angelic Protection	Armor	"10,000"	60	0	0	0	4	1	Yes	40	0	Armor	Normal / Upper / Baby	Novice	Both (Male and Female)	"1 bonus bMdef,20; if(isequipped(2116,2420,2521,5125)) { bonus bMaxHP,1000; bonus bMaxSP,100; bonus3 bAutoSpellWhenHit,""HP_ASSUMPTIO"",1,30; }"	None	None	https://web.archive.org/web/20150524025307im_/http://essence-ro.com/data/items/images/2355.png	https://web.archive.org/web/20150524025307im_/http://essence-ro.com/data/items/icons/2355.gif	
2116	No	Angel's_Safeguard	Not For Sale	Angelic Guard	Armor	"10,000"	40	0	0	0	3	1	Yes	20	0	Off Hand	Normal / Upper / Baby	Novice	Both (Male and Female)	"1 bonus2 bSubRace,RC_Demon,5;"	None	None	https://web.archive.org/web/20150524051141im_/http://essence-ro.com/data/items/images/2116.png	https://web.archive.org/web/20150524051141im_/http://essence-ro.com/data/items/icons/2116.gif	
2521	No	Angel's_Warmth	Not For Sale	Angelic Cardigan	Armor	"10,000"	40	0	0	0	2	1	Yes	20	0	Garment	Normal / Upper / Baby	Novice	Both (Male and Female)	"1 bonus bHPrecovRate,5;"	None	None	https://web.archive.org/web/20150524052641im_/http://essence-ro.com/data/items/images/2521.png	https://web.archive.org/web/20150524052641im_/http://essence-ro.com/data/items/icons/2521.gif	
7078	No	Anger_Of_Valkurye	Not For Sale	Wrath of Valkyrie	Etc	1	50	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524042835im_/http://essence-ro.com/data/items/images/7078.png	https://web.archive.org/web/20150524042835im_/http://essence-ro.com/data/items/icons/7078.gif	
5687	No	Angle_Helm_Light	Not For Sale	Angle_Helm_Light	Armor	20	10	0	0	0	1	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20151105093706im_/http://essence-ro.com/data/items/images/5687.png	https://web.archive.org/web/20151105093706im_/http://essence-ro.com/data/items/icons/5687.gif	
20238	No	Angled_Glasses_	Not For Sale	Angled Glasses	Armor	20	50	0	0	0	0	1	No	75	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAllStats,1;"	"1 callfunc ""invis"",2,0;"	None	https://web.archive.org/web/20150524044652im_/http://essence-ro.com/data/items/images/20238.png	https://web.archive.org/web/20150524044652im_/http://essence-ro.com/data/items/icons/20238.gif	
20553	No	Angry_Eyebrows	Not For Sale	Angry Eyebrows	Armor	20	0	0	0	0	0	1	No	75	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAllStats,1;"	"1 callfunc ""invis"",2,0;"	None	https://web.archive.org/web/20150524045527im_/http://essence-ro.com/data/items/images/20553.png	https://web.archive.org/web/20150524045527im_/http://essence-ro.com/data/items/icons/20553.gif	
5113	No	Angry_Mouth	Not For Sale	Angry Snarl	Armor	20	5	0	0	0	0	0	No	0	0	Lower Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20151105092756im_/http://essence-ro.com/data/items/images/5113.png	https://web.archive.org/web/20151105092756im_/http://essence-ro.com/data/items/icons/5113.gif	
702	No	Animal_Blood	Not For Sale	Animal Gore	Etc	450	10	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531045904im_/http://essence-ro.com/data/items/images/702.png	https://web.archive.org/web/20150531045904im_/http://essence-ro.com/data/items/icons/702.gif	
919	No	Animal's_Skin	Not For Sale	Animal Skin	Etc	36	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150321173612im_/http://essence-ro.com/data/items/images/919.png	https://web.archive.org/web/20150321173612im_/http://essence-ro.com/data/items/icons/919.gif	
605	No	Anodyne	Not For Sale	Anodyne	Delay Consume	"2,000"	10	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemskill ""SM_ENDURE"",1;"	None	None	https://web.archive.org/web/20150524024757im_/http://essence-ro.com/data/items/images/605.png	https://web.archive.org/web/20150524024757im_/http://essence-ro.com/data/items/icons/605.gif	
4234	No	Anolian_Card	Not For Sale	Anolian Card	Card	20	1	0	0	0	0	0	No	0	0	Armor	None	None	Unknown	"1 bonus3 bAutoSpellWhenHit,""AC_CONCENTRATION"",1+9*(getskilllv(""AC_CONCENTRATION"")==10),30;"	None	None	https://web.archive.org/web/20150324144825im_/http://essence-ro.com/data/items/images/4234.png	https://web.archive.org/web/20150324144825im_/http://essence-ro.com/data/items/icons/4234.gif	
7003	No	Anolian_Skin	Not For Sale	Anolian Skin	Etc	968	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531093238im_/http://essence-ro.com/data/items/images/7003.png	https://web.archive.org/web/20150531093238im_/http://essence-ro.com/data/items/icons/7003.gif	
4344	No	Anopheles_Card	Not For Sale	Anopheles Card	Card	20	1	0	0	0	0	0	No	0	0	Accessory 1 + Accessory 2	None	None	Unknown	"1 bonus3 bAddMonsterDropItem,12058,RC_Insect,50;"	None	None	https://web.archive.org/web/20150524043906im_/http://essence-ro.com/data/items/images/4344.png	https://web.archive.org/web/20150524043906im_/http://essence-ro.com/data/items/icons/4344.gif	
5011	No	Antenna	Not For Sale	Aerial	Armor	20	10	0	0	0	3	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150531093640im_/http://essence-ro.com/data/items/images/5011.png	https://web.archive.org/web/20150531093640im_/http://essence-ro.com/data/items/icons/5011.gif	
4160	No	Antique_Firelock_Card	Not For Sale	Firelock Soldier Card	Card	20	1	0	0	0	0	0	No	0	0	Footgear	None	None	Unknown	"1 bonus bStr,2; if(getrefine()>8) { bonus bMaxHPrate,10; bonus bMaxSPrate,10; }"	None	None	https://web.archive.org/web/20150524043256im_/http://essence-ro.com/data/items/images/4160.png	https://web.archive.org/web/20150524043256im_/http://essence-ro.com/data/items/icons/4160.gif	
5377	No	Antique_Pipe	Not For Sale	Gentleman's Pipe	Armor	20	10	0	0	0	0	0	No	0	0	Lower Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus2 bSubRace,RC_DemiHuman,2;"	None	None	https://web.archive.org/web/20150524045250im_/http://essence-ro.com/data/items/images/5377.png	https://web.archive.org/web/20150524045250im_/http://essence-ro.com/data/items/icons/5377.gif	
2284	No	Antler	Not For Sale	Antlers	Armor	20	50	0	0	0	4	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	None	None	None	https://web.archive.org/web/20151105092957im_/http://essence-ro.com/data/items/images/2284.png	https://web.archive.org/web/20151105092957im_/http://essence-ro.com/data/items/icons/2284.gif	
4243	No	Antonio_Card	Not For Sale	Antonio Card	Card	20	1	0	0	0	0	0	No	0	0	Armor	None	None	Unknown	"1 bonus3 bAutoSpellWhenHit,""AL_TELEPORT"",1,500;"	None	None	https://web.archive.org/web/20150324151315im_/http://essence-ro.com/data/items/images/4243.png	https://web.archive.org/web/20150324151315im_/http://essence-ro.com/data/items/icons/4243.gif	
4138	No	Anubis_Card	Not For Sale	Anubis Card	Card	20	1	0	0	0	0	0	No	0	0	Off Hand	None	None	Unknown	"1 bonus2 bSubRace,RC_Angel,30;"	None	None	https://web.archive.org/web/20150321142052im_/http://essence-ro.com/data/items/images/4138.png	https://web.archive.org/web/20150321142052im_/http://essence-ro.com/data/items/icons/4138.gif	
5490	No	Anubis_Helm	Not For Sale	Anubis Helm	Armor	0	0	0	0	0	3	0	Yes	70	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524034854im_/http://essence-ro.com/data/items/images/5490.png	https://web.archive.org/web/20150524034854im_/http://essence-ro.com/data/items/icons/5490.gif	
986	No	Anvil	Not For Sale	Anvil	Etc	"30,000"	50	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524031517im_/http://essence-ro.com/data/items/images/986.png	https://web.archive.org/web/20150524031517im_/http://essence-ro.com/data/items/icons/986.gif	
31017	No	AP_Bullet	Not For Sale	AP Bullet	Ammo - Bullet	10	0.3	0	10	0	0	0	No	1	0	Arrow	Normal / Upper / Baby	Gunslinger	Both (Male and Female)	"1 bonus bCritical,20;"	"1 dispbottom ""AP Bullet equipped.""; end;"	None	https://web.archive.org/web/20150524034919im_/http://essence-ro.com/data/items/images/31017.png	https://web.archive.org/web/20150524034919im_/http://essence-ro.com/data/items/icons/31017.gif	
4242	No	Apocalips_Card	Not For Sale	Apocalipse Card	Card	20	1	0	0	0	0	0	No	0	0	Armor	None	None	Unknown	"1 bonus bVit,2; if(getrefine()>8) bonus bMaxHP,5000;"	None	None	https://web.archive.org/web/20150524042056im_/http://essence-ro.com/data/items/images/4242.png	https://web.archive.org/web/20150524042056im_/http://essence-ro.com/data/items/icons/4242.gif	
4374	No	Apocalips_H_Card	Not For Sale	Vesper Card	Card	20	1	0	0	0	0	0	No	0	0	Upper Headgear + Middle Headgear + Lower Headgear	None	None	Unknown	"1 set .@isEq,isequippedcnt(4374); callfunc ""bMVP""; if(@mvpcount<6) { bonus bDex,3/(.@isEq?.@isEq:1); bonus2 bIgnoreMdefRate,RC_Boss,30/(.@isEq?.@isEq:1); }"	None	None	https://web.archive.org/web/20150531094447im_/http://essence-ro.com/data/items/images/4374.png	https://web.archive.org/web/20150531094447im_/http://essence-ro.com/data/items/icons/4374.gif	
512	No	Apple	Not For Sale	Apple	Healing	15	2	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(16,22),0;"	None	None	https://web.archive.org/web/20150321194545im_/http://essence-ro.com/data/items/images/512.png	https://web.archive.org/web/20150321194545im_/http://essence-ro.com/data/items/icons/512.gif	
20580	No	Apple_Hat	Not For Sale	Apple Hat	Armor	0	70	0	0	0	2	1	Yes	10	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524081515im_/http://essence-ro.com/data/items/images/20580.png	https://web.archive.org/web/20150524081515im_/http://essence-ro.com/data/items/icons/20580.gif	
531	No	Apple_Juice	Not For Sale	Apple Juice	Healing	20	4	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(25,35),0;"	None	None	https://web.archive.org/web/20150524081429im_/http://essence-ro.com/data/items/images/531.png	https://web.archive.org/web/20150524081429im_/http://essence-ro.com/data/items/icons/531.gif	
2285	No	Apple_Of_Archer	Not For Sale	Apple of Archer	Armor	20	20	0	0	0	0	0	Yes	30	0	Upper Headgear	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bDex,3;"	None	None	https://web.archive.org/web/20150321163012im_/http://essence-ro.com/data/items/images/2285.png	https://web.archive.org/web/20150321163012im_/http://essence-ro.com/data/items/icons/2285.gif	
6108	No	Apple_Pudding	Not For Sale	Apple Pudding	Etc	"1,000"	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524034304im_/http://essence-ro.com/data/items/images/6108.png	https://web.archive.org/web/20150524034304im_/http://essence-ro.com/data/items/icons/6108.gif	
20185	No	April_Kanzashi	Not For Sale	April Kanzashi	Armor	20	50	0	0	0	2	1	Yes	1	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bLuk,1;"	None	None	https://web.archive.org/web/20150524032130im_/http://essence-ro.com/data/items/images/20185.png	https://web.archive.org/web/20150524032130im_/http://essence-ro.com/data/items/icons/20185.gif	
4443	No	Aqua_Elemental_Card	Not For Sale	Aqua Elemental Card	Card	20	1	0	0	0	0	0	No	0	0	Off Hand	None	None	Unknown	"1 bonus2 bSubEle,Ele_Water,20; bonus2 bAddEle,Ele_Water,5;"	None	None	https://web.archive.org/web/20150524020619im_/http://essence-ro.com/data/items/images/4443.png	https://web.archive.org/web/20150524020619im_/http://essence-ro.com/data/items/icons/4443.gif	
23004	No	Aquaring_Card	Not For Sale	Aquaring Card	Card	0	1	10	0	0	0	0	No	0	0	Armor	None	None	Unknown	"1 bonus4 bAutoSpellWhenHit,""WZ_WATERBALL"",2,50,1;"	None	None	https://web.archive.org/web/20150524030710im_/http://essence-ro.com/data/items/images/23004.png	https://web.archive.org/web/20150524030710im_/http://essence-ro.com/data/items/icons/23004.gif	
20528	No	Aquaring_Hat	Not For Sale	Aquaring Hat	Armor	20	50	0	0	0	2	1	Yes	1	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus2 bAddMonsterDropItem,21004,-6;"	"1 callfunc ""invis"",1,16384;"	None	https://web.archive.org/web/20150524034055im_/http://essence-ro.com/data/items/images/20528.png	https://web.archive.org/web/20150524034055im_/http://essence-ro.com/data/items/icons/20528.gif	
5513	No	Aquarius_Crown	Not For Sale	Aquarius Crown	Armor	0	30	0	0	0	3	0	No	70	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bStr,2; bonus bFlee,10; bonus2 bResEff,Eff_Wind,500;"	None	None	https://web.archive.org/web/20151105092815im_/http://essence-ro.com/data/items/images/5513.png	https://web.archive.org/web/20151105092815im_/http://essence-ro.com/data/items/icons/5513.gif	
5512	No	Aquarius_Diadem	Not For Sale	Aquarius Diadem	Armor	0	30	0	0	0	3	0	No	70	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bStr,2; bonus bFlee,10; bonus2 bResEff,Eff_Wind,500;"	None	None	https://web.archive.org/web/20151105093729im_/http://essence-ro.com/data/items/images/5512.png	https://web.archive.org/web/20151105093729im_/http://essence-ro.com/data/items/icons/5512.gif	
1715	No	Arbalest_	Not For Sale	Arbalest	Weapon - Bow	"48,000"	100	0	90	5	0	2	Yes	33	3	Main Hand + Off Hand	Normal / Upper / Baby	Archer / Thief / Hunter / Rogue / Bard/Dancer	Both (Male and Female)	"1 bonus bDex,2;"	None	None	https://web.archive.org/web/20150619123034im_/http://essence-ro.com/data/items/images/1715.png	https://web.archive.org/web/20150619123034im_/http://essence-ro.com/data/items/icons/1715.gif	
20595	No	Arc_Angeling_Backpack	Not For Sale	Arc Angeling Backpack	Armor	20	50	0	0	0	1	1	No	1	0	Lower Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20151105093533im_/http://essence-ro.com/data/items/images/20595.png	https://web.archive.org/web/20151105093533im_/http://essence-ro.com/data/items/icons/20595.gif	
1611	No	Arc_Wand_	Not For Sale	Arc Wand	Weapon - Staff	"45,000"	40	0	60	1	0	2	Yes	24	3	Main Hand	Normal / Upper / Baby	Mage / Acolyte / Priest / Wizard / Monk / Sage / Soul Linker	Both (Male and Female)	"1 bonus bInt,3; bonus bMatkRate,15;"	None	None	https://web.archive.org/web/20150525094324im_/http://essence-ro.com/data/items/images/1611.png	https://web.archive.org/web/20150525094324im_/http://essence-ro.com/data/items/icons/1611.gif	
4241	No	Archangeling_Card	Not For Sale	Arc Angeling Card	Card	20	1	0	0	0	0	0	No	0	0	Upper Headgear + Middle Headgear + Lower Headgear	None	None	Unknown	"1 set .@isEq,isequippedcnt(4241); callfunc ""bMVP""; if(@mvpcount<6) { bonus bMaxHP,300/(.@isEq?.@isEq:1); bonus bHPrecovRate,200/(.@isEq?.@isEq:1); bonus bSPrecovRate,200/(.@isEq?.@isEq:1); }"	None	None	https://web.archive.org/web/20150531074459im_/http://essence-ro.com/data/items/images/4241.png	https://web.archive.org/web/20150531074459im_/http://essence-ro.com/data/items/icons/4241.gif	
4371	No	Archdam_Card	Not For Sale	Archdam Card	Card	20	1	0	0	0	0	0	No	0	0	Armor	None	None	Unknown	"1 bonus bBaseAtk,10; bonus bCastrate,20; if(isequipped(4311,4319,4331)) { bonus bInt,1; bonus bStr,1; bonus bDef,2; bonus bSPrecovRate,10; bonus2 bSkillAtk,""PA_SHIELDCHAIN"",10; bonus2 bSkillAtk,""PA_SACRIFICE"",10; bonus bCastrate,-10; if(BaseJob == Job_Crusader) { bonus bDefEle,Ele_Holy; } }"	None	None	https://web.archive.org/web/20150524034207im_/http://essence-ro.com/data/items/images/4371.png	https://web.archive.org/web/20150524034207im_/http://essence-ro.com/data/items/icons/4371.gif	
2769	No	Archer_Figure	Not For Sale	Archer Figure	Armor	0	0	0	0	0	0	1	No	0	0	Accessory 1 + Accessory 2	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bDex,2; if(BaseClass == Job_Archer) bonus bPerfectHitAddRate,5;"	None	None	https://web.archive.org/web/20150524033714im_/http://essence-ro.com/data/items/images/2769.png	https://web.archive.org/web/20150524033714im_/http://essence-ro.com/data/items/icons/2769.gif	
4094	No	Archer_Skeleton_Card	Not For Sale	Archer Skeleton Card	Card	20	1	0	0	0	0	0	No	0	0	Main Hand	None	None	Unknown	"1 bonus bLongAtkRate,10;"	None	None	https://web.archive.org/web/20150315051507im_/http://essence-ro.com/data/items/images/4094.png	https://web.archive.org/web/20150315051507im_/http://essence-ro.com/data/items/icons/4094.gif	
4240	No	Arclouse_Card	Not For Sale	Arclouze Card	Card	20	1	0	0	0	0	0	No	0	0	Off Hand	None	None	Unknown	"1 if (getrefine()<6) { bonus bDef,2; bonus bMdef,3; }"	None	None	https://web.archive.org/web/20150324160723im_/http://essence-ro.com/data/items/images/4240.png	https://web.archive.org/web/20150324160723im_/http://essence-ro.com/data/items/icons/4240.gif	
4114	No	Argiope_Card	Not For Sale	Argiope Card	Card	20	1	0	0	0	0	0	No	0	0	Armor	None	None	Unknown	"1 bonus bDefEle,Ele_Poison; bonus bDef,1;"	None	None	https://web.archive.org/web/20150321142723im_/http://essence-ro.com/data/items/images/4114.png	https://web.archive.org/web/20150321142723im_/http://essence-ro.com/data/items/icons/4114.gif	
4075	No	Argos_Card	Not For Sale	Argos Card	Card	20	1	0	0	0	0	0	No	0	0	Off Hand	None	None	Unknown	"1 bonus2 bResEff,Eff_Stone,2000; bonus bDef,1;"	None	None	https://web.archive.org/web/20150321140740im_/http://essence-ro.com/data/items/images/4075.png	https://web.archive.org/web/20150321140740im_/http://essence-ro.com/data/items/icons/4075.gif	
