ID	AegisName	Name	Type	Buy	Sell	Weight	ATK	DEF	Range	Slots	Job	Class	Gender	Loc	wLV	eLV[:maxLevel]	Refineable	View	{ Script }	{ OnEquip_Script }	{ OnUnequip_Script }
11703	Mysterious_Blood	Mystery Blood	0	0		30					0xFFFFFFFF	7	2							{ itemheal 0,rand(25,35); }	{ itemheal 0,rand(25,35); }	{ itemheal 0,rand(25,35); }
11704	KETUPAT_F	Ketupat	0	2		10					0xFFFFFFFF	7	2							{ itemheal rand(70,90),0; }	{ itemheal rand(70,90),0; }	{ itemheal rand(70,90),0; }
11705	Special_White_Potion	Children's Potion	0	1		10					0xFFFFFFFF	7	2							{ itemheal rand(425,425),0; }	{ itemheal rand(425,425),0; }	{ itemheal rand(425,425),0; }
11706	Steak	Steak	0	1		200					0xFFFFFFFF	7	2							{ itemheal rand(700,1000),0; }	{ itemheal rand(700,1000),0; }	{ itemheal rand(700,1000),0; }
11707	Roasted_Beef	Roast Beef	0	1		200					0xFFFFFFFF	7	2							{ itemheal 0,rand(100,200); }	{ itemheal 0,rand(100,200); }	{ itemheal 0,rand(100,200); }
11708	Fore_Flank_Sirloin	Fore Flank Sirloin	0	20		100					0xFFFFFFFF	7	2							{ itemheal rand(30,50),rand(1,5); }	{ itemheal rand(30,50),rand(1,5); }	{ itemheal rand(30,50),rand(1,5); }
11709	Fanta_Zero_Lemon	Fanta Zero Lemon	0	800		100					0xFFFFFFFF	7	2							{ itemheal rand(50,70),rand(10,12); }	{ itemheal rand(50,70),rand(10,12); }	{ itemheal rand(50,70),rand(10,12); }
11710	Sakura_Mist	Sakura Mist	0	800		100					0xFFFFFFFF	7	2							{ itemheal rand(50,70),rand(10,12); }	{ itemheal rand(50,70),rand(10,12); }	{ itemheal rand(50,70),rand(10,12); }
11711	Sakura_Milk_Tea	Sakura Milk Tea	0	800		100					0xFFFFFFFF	7	2							{ itemheal rand(50,70),rand(10,12); }	{ itemheal rand(50,70),rand(10,12); }	{ itemheal rand(50,70),rand(10,12); }
11712	First_Leaf_Tea	Flower	0	800		100					0xFFFFFFFF	7	2							{ itemheal rand(50,70),rand(10,12); }	{ itemheal rand(50,70),rand(10,12); }	{ itemheal rand(50,70),rand(10,12); }
12000	Cold_Scroll_2_5	Level 5 Frost Diver	11	2000		10					0xFFFFFFFF	7	2							{ itemskill "MG_FROSTDIVER",5; }	{ itemskill "MG_FROSTDIVER",5; }	{ itemskill "MG_FROSTDIVER",5; }
12001	Holy_Scroll_1_3	Level 3 Heal	11	2000		10					0xFFFFFFFF	7	2							{ itemskill "AL_HEAL",3; }	{ itemskill "AL_HEAL",3; }	{ itemskill "AL_HEAL",3; }
12002	Holy_Scroll_1_5	Level 5 Heal	11	2000		10					0xFFFFFFFF	7	2							{ itemskill "AL_HEAL",5; }	{ itemskill "AL_HEAL",5; }	{ itemskill "AL_HEAL",5; }
12003	Holy_Scroll_2_1	Level 1 Teleport	11	1000		10					0xFFFFFFFF	7	2							{ itemskill "AL_TELEPORT",1; }	{ itemskill "AL_TELEPORT",1; }	{ itemskill "AL_TELEPORT",1; }
12004	Arrow_Container	Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1750,500; }	{ getitem 1750,500; }	{ getitem 1750,500; }
12005	Iron_Arrow_Container	Iron Arrow Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1770,500; }	{ getitem 1770,500; }	{ getitem 1770,500; }
12006	Steel_Arrow_Container	Steel Arrow Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1753,500; }	{ getitem 1753,500; }	{ getitem 1753,500; }
12007	Ori_Arrow_Container	Oridecon Arrow Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1765,500; }	{ getitem 1765,500; }	{ getitem 1765,500; }
12008	Fire_Arrow_Container	Fire Arrow Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1752,500; }	{ getitem 1752,500; }	{ getitem 1752,500; }
12009	Silver_Arrow_Container	Silver Arrow Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1751,500; }	{ getitem 1751,500; }	{ getitem 1751,500; }
12010	Wind_Arrow_Container	Wind Arrow Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1755,500; }	{ getitem 1755,500; }	{ getitem 1755,500; }
12011	Stone_Arrow_Container	Stone Arrow Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1756,500; }	{ getitem 1756,500; }	{ getitem 1756,500; }
12012	Crystal_Arrow_Container	Crystal Arrow Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1754,500; }	{ getitem 1754,500; }	{ getitem 1754,500; }
12013	Shadow_Arrow_Container	Shadow Arrow Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1767,500; }	{ getitem 1767,500; }	{ getitem 1767,500; }
12014	Imma_Arrow_Container	Immaterial Arrow Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1757,500; }	{ getitem 1757,500; }	{ getitem 1757,500; }
12015	Rusty_Arrow_Container	Rusty Arrow Quiver	2	2		250					0xFFFFFFFF	7	2							{ getitem 1762,500; }	{ getitem 1762,500; }	{ getitem 1762,500; }
12016	Speed_Up_Potion	Speed Potion	2	2		100					0xFFFFFFFF	7	2							{ sc_start SC_SPEEDUP1,5000,50; }	{ sc_start SC_SPEEDUP1,5000,50; }	{ sc_start SC_SPEEDUP1,5000,50; }
12017	Slow_Down_Potion	Slow Potion	2	2		100					0xFFFFFFFF	7	2							{ sc_start SC_SlowDown,5000,0; }	{ sc_start SC_SlowDown,5000,0; }	{ sc_start SC_SlowDown,5000,0; }
12018	Fire_Cracker	Firecracker	2	2		20					0xFFFFFFFF	7	2							{}	{}	{}
12019	Holy_Egg	Holy Egg	11	2		150					0xFFFFFFFF	7	2							{ itemskill "ALL_RESURRECTION",2; }	{ itemskill "ALL_RESURRECTION",2; }	{ itemskill "ALL_RESURRECTION",2; }
12020	Water_Of_Darkness	Cursed Water	11	2		30					0xFFFFFFFF	7	2							{ itemskill "ITEM_ENCHANTARMS",8; }	{ itemskill "ITEM_ENCHANTARMS",8; }	{ itemskill "ITEM_ENCHANTARMS",8; }
12021	Pork_Belly	Pork	0	0		10					0xFFFFFFFF	7	2							{ itemheal rand(70,99),0; }	{ itemheal rand(70,99),0; }	{ itemheal rand(70,99),0; }
12022	Spareribs	Galbi	0	0		10					0xFFFFFFFF	7	2							{ itemheal rand(70,99),0; }	{ itemheal rand(70,99),0; }	{ itemheal rand(70,99),0; }
12023	Giftbox_China	Wrapped Box	2	1000		200					0xFFFFFFFF	7	2							{ getrandgroupitem(IG_GiftBoxChina),1; }	{ getrandgroupitem(IG_GiftBoxChina),1; }	{ getrandgroupitem(IG_GiftBoxChina),1; }
12024	Red_Pouch_Of_Surprise	Red Pouch	2	50		50					0xFFFFFFFF	7	2							{ monster "this",-1,-1,"--ja--",-4,1,""; }	{ monster "this",-1,-1,"--ja--",-4,1,""; }	{ monster "this",-1,-1,"--ja--",-4,1,""; }
12025	Egg_Boy	Dano Festival Egg	2	1000		200					0xFFFFFFFF	7	2							{ getrandgroupitem(IG_EggBoy),1; }	{ getrandgroupitem(IG_EggBoy),1; }	{ getrandgroupitem(IG_EggBoy),1; }
12026	Egg_Girl	Dano Festival Egg	2	1000		200					0xFFFFFFFF	7	2							{ getrandgroupitem(IG_EggGirl),1; }	{ getrandgroupitem(IG_EggGirl),1; }	{ getrandgroupitem(IG_EggGirl),1; }
12027	Giggling_Box	Giggling Box	2	1000		200					0xFFFFFFFF	7	2							{ percentheal 9,0; sc_start SC_Curse,30000,0,3000,0; }	{ percentheal 9,0; sc_start SC_Curse,30000,0,3000,0; }	{ percentheal 9,0; sc_start SC_Curse,30000,0,3000,0; }
12028	Box_Of_Thunder	Box of Thunder	2	1000		200					0xFFFFFFFF	7	2							{ sc_start SC_SPEEDUP0,20000,25; }	{ sc_start SC_SPEEDUP0,20000,25; }	{ sc_start SC_SPEEDUP0,20000,25; }
12029	Gloomy_Box	Box of Gloom	11	1000		200					0xFFFFFFFF	7	2							{ itemskill "AC_CONCENTRATION",1; }	{ itemskill "AC_CONCENTRATION",1; }	{ itemskill "AC_CONCENTRATION",1; }
12030	Box_Of_Grudge	Box of Resentment	2	1000		200					0xFFFFFFFF	7	2							{ sc_start SC_ATKPOTION,60000,20; }	{ sc_start SC_ATKPOTION,60000,20; }	{ sc_start SC_ATKPOTION,60000,20; }
12031	Sleepy_Box	Box of Drowsiness	2	1000		200					0xFFFFFFFF	7	2							{ sc_start SC_MATKPOTION,60000,20; }	{ sc_start SC_MATKPOTION,60000,20; }	{ sc_start SC_MATKPOTION,60000,20; }
12032	Box_Of_Storm	Box of Storms	11	1000		200					0xFFFFFFFF	7	2							{ itemskill "ITEM_ENCHANTARMS",2; }	{ itemskill "ITEM_ENCHANTARMS",2; }	{ itemskill "ITEM_ENCHANTARMS",2; }
12033	Box_Of_Sunlight	Box of Sunlight	2	1000		200					0xFFFFFFFF	7	2							{ sc_start SC_Intravision,30000,0; }	{ sc_start SC_Intravision,30000,0; }	{ sc_start SC_Intravision,30000,0; }
12034	Painting_Box	Box of Panting	2	1000		200					0xFFFFFFFF	7	2							{ percentheal 0,9; sc_start SC_Silence,30000,0,3000,0; }	{ percentheal 0,9; sc_start SC_Silence,30000,0,3000,0; }	{ percentheal 0,9; sc_start SC_Silence,30000,0,3000,0; }
12035	Lotto_Box01	Lotto Box 01	2	0		20					0xFFFFFFFF	7	2							{ getitem rand(7361,7370),1; }	{ getitem rand(7361,7370),1; }	{ getitem rand(7361,7370),1; }
12036	Lotto_Box02	Lotto Box 02	2	0		20					0xFFFFFFFF	7	2							{ getitem rand(7371,7380),1; }	{ getitem rand(7371,7380),1; }	{ getitem rand(7371,7380),1; }
12037	Lotto_Box03	Lotto Box 03	2	0		20					0xFFFFFFFF	7	2							{ getitem rand(7381,7390),1; }	{ getitem rand(7381,7390),1; }	{ getitem rand(7381,7390),1; }
12038	Lotto_Box04	Lotto Box 04	2	0		20					0xFFFFFFFF	7	2							{ getrandgroupitem(IG_LottoBox),1; }	{ getrandgroupitem(IG_LottoBox),1; }	{ getrandgroupitem(IG_LottoBox),1; }
12039	Lotto_Box05	Lotto Box 05	2	0		20					0xFFFFFFFF	7	2							{ getitem rand(7542,7546),1; }	{ getitem rand(7542,7546),1; }	{ getitem rand(7542,7546),1; }
12040	Stone_Of_Intelligence_	Stone of Sage	2	100000		300					0xFFFFFFFF	7	2							{ homevolution; }	{ homevolution; }	{ homevolution; }
12041	Str_Dish01	Fried Grasshopper Legs	0	2000		60					0xFFFFFFFF	7	2							{ sc_start SC_STRFOOD,1200000,1; percentheal 5,0; }	{ sc_start SC_STRFOOD,1200000,1; percentheal 5,0; }	{ sc_start SC_STRFOOD,1200000,1; percentheal 5,0; }
12042	Str_Dish02	Seasoned Sticky Webfoot	0	4000		500					0xFFFFFFFF	7	2							{ sc_start SC_STRFOOD,1200000,2; percentheal 5,0; }	{ sc_start SC_STRFOOD,1200000,2; percentheal 5,0; }	{ sc_start SC_STRFOOD,1200000,2; percentheal 5,0; }
12043	Str_Dish03	Bomber Steak	0	6000		500					0xFFFFFFFF	7	2							{ sc_start SC_STRFOOD,1200000,3; percentheal 5,0; }	{ sc_start SC_STRFOOD,1200000,3; percentheal 5,0; }	{ sc_start SC_STRFOOD,1200000,3; percentheal 5,0; }
12044	Str_Dish04	Herb Marinade Beef	0	8000		500					0xFFFFFFFF	7	2							{ sc_start SC_STRFOOD,1200000,4; percentheal 5,0; }	{ sc_start SC_STRFOOD,1200000,4; percentheal 5,0; }	{ sc_start SC_STRFOOD,1200000,4; percentheal 5,0; }
12045	Str_Dish05	Lutie Lady's Pancake	0	10000		500					0xFFFFFFFF	7	2							{ sc_start SC_STRFOOD,1200000,5; percentheal 10,0; }	{ sc_start SC_STRFOOD,1200000,5; percentheal 10,0; }	{ sc_start SC_STRFOOD,1200000,5; percentheal 10,0; }
12046	Int_Dish01	Grape Juice Herbal Tea	0	2000		100					0xFFFFFFFF	7	2							{ sc_start SC_INTFOOD,1200000,1; percentheal 0,5; }	{ sc_start SC_INTFOOD,1200000,1; percentheal 0,5; }	{ sc_start SC_INTFOOD,1200000,1; percentheal 0,5; }
12047	Int_Dish02	Autumn Red Tea	0	4000		500					0xFFFFFFFF	7	2							{ sc_start SC_INTFOOD,1200000,2; percentheal 0,5; }	{ sc_start SC_INTFOOD,1200000,2; percentheal 0,5; }	{ sc_start SC_INTFOOD,1200000,2; percentheal 0,5; }
12048	Int_Dish03	Honey Herbal Tea	0	6000		500					0xFFFFFFFF	7	2							{ sc_start SC_INTFOOD,1200000,3; percentheal 0,5; }	{ sc_start SC_INTFOOD,1200000,3; percentheal 0,5; }	{ sc_start SC_INTFOOD,1200000,3; percentheal 0,5; }
12049	Int_Dish04	Morroc Fruit Wine	0	8000		300					0xFFFFFFFF	7	2							{ sc_start SC_INTFOOD,1200000,4; percentheal 0,5; }	{ sc_start SC_INTFOOD,1200000,4; percentheal 0,5; }	{ sc_start SC_INTFOOD,1200000,4; percentheal 0,5; }
12050	Int_Dish05	Mastela Fruit Wine	0	10000		400					0xFFFFFFFF	7	2							{ sc_start SC_INTFOOD,1200000,5; percentheal 0,10; }	{ sc_start SC_INTFOOD,1200000,5; percentheal 0,10; }	{ sc_start SC_INTFOOD,1200000,5; percentheal 0,10; }
12051	Vit_Dish01	Steamed Crab Nippers	0	2000		100					0xFFFFFFFF	7	2							{ sc_start SC_VITFOOD,1200000,1; percentheal 5,0; }	{ sc_start SC_VITFOOD,1200000,1; percentheal 5,0; }	{ sc_start SC_VITFOOD,1200000,1; percentheal 5,0; }
12052	Vit_Dish02	Assorted Seafood	0	4000		200					0xFFFFFFFF	7	2							{ sc_start SC_VITFOOD,1200000,2; percentheal 5,0; }	{ sc_start SC_VITFOOD,1200000,2; percentheal 5,0; }	{ sc_start SC_VITFOOD,1200000,2; percentheal 5,0; }
12053	Vit_Dish03	Clam Soup	0	6000		300					0xFFFFFFFF	7	2							{ sc_start SC_VITFOOD,1200000,3; percentheal 5,0; }	{ sc_start SC_VITFOOD,1200000,3; percentheal 5,0; }	{ sc_start SC_VITFOOD,1200000,3; percentheal 5,0; }
12054	Vit_Dish04	Seasoned Jellyfish	0	8000		500					0xFFFFFFFF	7	2							{ sc_start SC_VITFOOD,1200000,4; percentheal 5,0; }	{ sc_start SC_VITFOOD,1200000,4; percentheal 5,0; }	{ sc_start SC_VITFOOD,1200000,4; percentheal 5,0; }
12055	Vit_Dish05	Spicy Fried Bao	0	10000		800					0xFFFFFFFF	7	2							{ sc_start SC_VITFOOD,1200000,5; percentheal 10,0; }	{ sc_start SC_VITFOOD,1200000,5; percentheal 10,0; }	{ sc_start SC_VITFOOD,1200000,5; percentheal 10,0; }
12056	Agi_Dish01	Frog Egg Squid Ink Soup	0	2000		100					0xFFFFFFFF	7	2							{ sc_start SC_AGIFOOD,1200000,1; percentheal 3,1; }	{ sc_start SC_AGIFOOD,1200000,1; percentheal 3,1; }	{ sc_start SC_AGIFOOD,1200000,1; percentheal 3,1; }
12057	Agi_Dish02	Smooth Noodle	0	4000		100					0xFFFFFFFF	7	2							{ sc_start SC_AGIFOOD,1200000,2; percentheal 3,1; }	{ sc_start SC_AGIFOOD,1200000,2; percentheal 3,1; }	{ sc_start SC_AGIFOOD,1200000,2; percentheal 3,1; }
12058	Agi_Dish03	Tentacle Cheese Gratin	0	6000		500					0xFFFFFFFF	7	2							{ sc_start SC_AGIFOOD,1200000,3; percentheal 3,1; }	{ sc_start SC_AGIFOOD,1200000,3; percentheal 3,1; }	{ sc_start SC_AGIFOOD,1200000,3; percentheal 3,1; }
12059	Agi_Dish04	Lutie Cold Noodle	0	8000		400					0xFFFFFFFF	7	2							{ sc_start SC_AGIFOOD,1200000,4; percentheal 3,1; }	{ sc_start SC_AGIFOOD,1200000,4; percentheal 3,1; }	{ sc_start SC_AGIFOOD,1200000,4; percentheal 3,1; }
12060	Agi_Dish05	Steamed Bat Wing in Pumpkin	0	10000		500					0xFFFFFFFF	7	2							{ sc_start SC_AGIFOOD,1200000,5; percentheal 6,2; }	{ sc_start SC_AGIFOOD,1200000,5; percentheal 6,2; }	{ sc_start SC_AGIFOOD,1200000,5; percentheal 6,2; }
12061	Dex_Dish01	Honey Grape Juice	0	2000		100					0xFFFFFFFF	7	2							{ sc_start SC_DEXFOOD,1200000,1; percentheal 2,2; }	{ sc_start SC_DEXFOOD,1200000,1; percentheal 2,2; }	{ sc_start SC_DEXFOOD,1200000,1; percentheal 2,2; }
12062	Dex_Dish02	Chocolate Mousse Cake	0	4000		200					0xFFFFFFFF	7	2							{ sc_start SC_DEXFOOD,1200000,2; percentheal 2,2; }	{ sc_start SC_DEXFOOD,1200000,2; percentheal 2,2; }	{ sc_start SC_DEXFOOD,1200000,2; percentheal 2,2; }
12063	Dex_Dish03	Fruit Mix	0	6000		200					0xFFFFFFFF	7	2							{ sc_start SC_DEXFOOD,1200000,3; percentheal 2,2; }	{ sc_start SC_DEXFOOD,1200000,3; percentheal 2,2; }	{ sc_start SC_DEXFOOD,1200000,3; percentheal 2,2; }
12064	Dex_Dish04	Cream Sandwich	0	8000		500					0xFFFFFFFF	7	2							{ sc_start SC_DEXFOOD,1200000,4; percentheal 2,2; }	{ sc_start SC_DEXFOOD,1200000,4; percentheal 2,2; }	{ sc_start SC_DEXFOOD,1200000,4; percentheal 2,2; }
12065	Dex_Dish05	Green Salad	0	10000		200					0xFFFFFFFF	7	2							{ sc_start SC_DEXFOOD,1200000,5; percentheal 5,5; }	{ sc_start SC_DEXFOOD,1200000,5; percentheal 5,5; }	{ sc_start SC_DEXFOOD,1200000,5; percentheal 5,5; }
12066	Luk_Dish01	Fried Monkey Tails	0	2000		60					0xFFFFFFFF	7	2							{ sc_start SC_LUKFOOD,1200000,1; percentheal 3,2; }	{ sc_start SC_LUKFOOD,1200000,1; percentheal 3,2; }	{ sc_start SC_LUKFOOD,1200000,1; percentheal 3,2; }
12067	Luk_Dish02	Mixed Juice	0	4000		200					0xFFFFFFFF	7	2							{ sc_start SC_LUKFOOD,1200000,2; percentheal 3,2; }	{ sc_start SC_LUKFOOD,1200000,2; percentheal 3,2; }	{ sc_start SC_LUKFOOD,1200000,2; percentheal 3,2; }
12068	Luk_Dish03	Fried Sweet Potato	0	6000		500					0xFFFFFFFF	7	2							{ sc_start SC_LUKFOOD,1200000,3; percentheal 4,2; }	{ sc_start SC_LUKFOOD,1200000,3; percentheal 4,2; }	{ sc_start SC_LUKFOOD,1200000,3; percentheal 4,2; }
12069	Luk_Dish04	Steamed Ancient Lips	0	8000		500					0xFFFFFFFF	7	2							{ sc_start SC_LUKFOOD,1200000,4; percentheal 4,2; }	{ sc_start SC_LUKFOOD,1200000,4; percentheal 4,2; }	{ sc_start SC_LUKFOOD,1200000,4; percentheal 4,2; }
12070	Luk_Dish05	Fried Scorpion Tails	0	10000		400					0xFFFFFFFF	7	2							{ sc_start SC_LUKFOOD,1200000,5; percentheal 5,2; }	{ sc_start SC_LUKFOOD,1200000,5; percentheal 5,2; }	{ sc_start SC_LUKFOOD,1200000,5; percentheal 5,2; }
12071	Str_Dish06	Shiny Marinade Beef	0	20000		800					0xFFFFFFFF	7	2							{ sc_start SC_STRFOOD,1200000,6; percentheal 10,2; }	{ sc_start SC_STRFOOD,1200000,6; percentheal 10,2; }	{ sc_start SC_STRFOOD,1200000,6; percentheal 10,2; }
12072	Str_Dish07	Whole Roast	0	40000		1000					0xFFFFFFFF	7	2							{ sc_start SC_STRFOOD,1200000,7; percentheal 10,4; }	{ sc_start SC_STRFOOD,1200000,7; percentheal 10,4; }	{ sc_start SC_STRFOOD,1200000,7; percentheal 10,4; }
12073	Str_Dish08	Bearfoot Special	0	60000		500					0xFFFFFFFF	7	2							{ sc_start SC_STRFOOD,1200000,8; percentheal 15,6; }	{ sc_start SC_STRFOOD,1200000,8; percentheal 15,6; }	{ sc_start SC_STRFOOD,1200000,8; percentheal 15,6; }
12074	Str_Dish09	Tendon Satay	0	80000		1000					0xFFFFFFFF	7	2							{ sc_start SC_STRFOOD,1200000,9; percentheal 15,8; }	{ sc_start SC_STRFOOD,1200000,9; percentheal 15,8; }	{ sc_start SC_STRFOOD,1200000,9; percentheal 15,8; }
12075	Str_Dish10	Steamed Tongue	0	100000		1000					0xFFFFFFFF	7	2							{ sc_start SC_STRFOOD,1200000,10; percentheal 20,20; }	{ sc_start SC_STRFOOD,1200000,10; percentheal 20,20; }	{ sc_start SC_STRFOOD,1200000,10; percentheal 20,20; }
12076	Int_Dish06	Red Mushroom Wine	0	20000		300					0xFFFFFFFF	7	2							{ sc_start SC_INTFOOD,1200000,6; percentheal 2,10; }	{ sc_start SC_INTFOOD,1200000,6; percentheal 2,10; }	{ sc_start SC_INTFOOD,1200000,6; percentheal 2,10; }
12077	Int_Dish07	Special Royal Jelly Herbal Tea	0	40000		800					0xFFFFFFFF	7	2							{ sc_start SC_INTFOOD,1200000,7; percentheal 4,10; }	{ sc_start SC_INTFOOD,1200000,7; percentheal 4,10; }	{ sc_start SC_INTFOOD,1200000,7; percentheal 4,10; }
12078	Int_Dish08	Royal Family Tea	0	60000		1000					0xFFFFFFFF	7	2							{ sc_start SC_INTFOOD,1200000,8; percentheal 6,10; }	{ sc_start SC_INTFOOD,1200000,8; percentheal 6,10; }	{ sc_start SC_INTFOOD,1200000,8; percentheal 6,10; }
12079	Int_Dish09	Tristan XII	0	80000		1000					0xFFFFFFFF	7	2							{ sc_start SC_INTFOOD,1200000,9; percentheal 8,15; }	{ sc_start SC_INTFOOD,1200000,9; percentheal 8,15; }	{ sc_start SC_INTFOOD,1200000,9; percentheal 8,15; }
12080	Int_Dish10	Dragon Breath Cocktail	0	100000		1000					0xFFFFFFFF	7	2							{ sc_start SC_INTFOOD,1200000,10; percentheal 10,20; }	{ sc_start SC_INTFOOD,1200000,10; percentheal 10,20; }	{ sc_start SC_INTFOOD,1200000,10; percentheal 10,20; }
12081	Vit_Dish06	Awfully Bitter Bracer	0	20000		500					0xFFFFFFFF	7	2							{ sc_start SC_VITFOOD,1200000,6; percentheal 13,0; }	{ sc_start SC_VITFOOD,1200000,6; percentheal 13,0; }	{ sc_start SC_VITFOOD,1200000,6; percentheal 13,0; }
12082	Vit_Dish07	Sumptuous Feast	0	40000		400					0xFFFFFFFF	7	2							{ sc_start SC_VITFOOD,1200000,7; percentheal 16,0; }	{ sc_start SC_VITFOOD,1200000,7; percentheal 16,0; }	{ sc_start SC_VITFOOD,1200000,7; percentheal 16,0; }
12083	Vit_Dish08	Giant Burito	0	60000		1000					0xFFFFFFFF	7	2							{ sc_start SC_VITFOOD,1200000,8; percentheal 19,0; }	{ sc_start SC_VITFOOD,1200000,8; percentheal 19,0; }	{ sc_start SC_VITFOOD,1200000,8; percentheal 19,0; }
12084	Vit_Dish09	Ascending Dragon Soup	0	80000		1000					0xFFFFFFFF	7	2							{ sc_start SC_VITFOOD,1200000,9; percentheal 22,0; }	{ sc_start SC_VITFOOD,1200000,9; percentheal 22,0; }	{ sc_start SC_VITFOOD,1200000,9; percentheal 22,0; }
12085	Vit_Dish10	Immortal Stew	0	100000		1000					0xFFFFFFFF	7	2							{ sc_start SC_VITFOOD,1200000,10; percentheal 25,0; }	{ sc_start SC_VITFOOD,1200000,10; percentheal 25,0; }	{ sc_start SC_VITFOOD,1200000,10; percentheal 25,0; }
12086	Agi_Dish06	Chile Shrimp Gratin	0	20000		800					0xFFFFFFFF	7	2							{ sc_start SC_AGIFOOD,1200000,6; percentheal 7,2; }	{ sc_start SC_AGIFOOD,1200000,6; percentheal 7,2; }	{ sc_start SC_AGIFOOD,1200000,6; percentheal 7,2; }
12087	Agi_Dish07	Steamed Alligator with Vegetable	0	40000		800					0xFFFFFFFF	7	2							{ sc_start SC_AGIFOOD,1200000,7; percentheal 8,2; }	{ sc_start SC_AGIFOOD,1200000,7; percentheal 8,2; }	{ sc_start SC_AGIFOOD,1200000,7; percentheal 8,2; }
12088	Agi_Dish08	Incredibly Spicy Curry	0	60000		1000					0xFFFFFFFF	7	2							{ sc_start SC_AGIFOOD,1200000,8; percentheal 9,2; }	{ sc_start SC_AGIFOOD,1200000,8; percentheal 9,2; }	{ sc_start SC_AGIFOOD,1200000,8; percentheal 9,2; }
12089	Agi_Dish09	Special Meat Stew	0	80000		1000					0xFFFFFFFF	7	2							{ sc_start SC_AGIFOOD,1200000,9; percentheal 10,2; }	{ sc_start SC_AGIFOOD,1200000,9; percentheal 10,2; }	{ sc_start SC_AGIFOOD,1200000,9; percentheal 10,2; }
12090	Agi_Dish10	Steamed Desert Scorpions	0	100000		1000					0xFFFFFFFF	7	2							{ sc_start SC_AGIFOOD,1200000,10; percentheal 15,5; }	{ sc_start SC_AGIFOOD,1200000,10; percentheal 15,5; }	{ sc_start SC_AGIFOOD,1200000,10; percentheal 15,5; }
12091	Dex_Dish06	Peach Cake	0	20000		800					0xFFFFFFFF	7	2							{ sc_start SC_DEXFOOD,1200000,6; percentheal 5,6; }	{ sc_start SC_DEXFOOD,1200000,6; percentheal 5,6; }	{ sc_start SC_DEXFOOD,1200000,6; percentheal 5,6; }
12092	Dex_Dish07	Soul Haunted Bread	0	40000		800					0xFFFFFFFF	7	2							{ sc_start SC_DEXFOOD,1200000,7; percentheal 5,7; }	{ sc_start SC_DEXFOOD,1200000,7; percentheal 5,7; }	{ sc_start SC_DEXFOOD,1200000,7; percentheal 5,7; }
12093	Dex_Dish08	Special Toast	0	60000		1000					0xFFFFFFFF	7	2							{ sc_start SC_DEXFOOD,1200000,8; percentheal 5,8; }	{ sc_start SC_DEXFOOD,1200000,8; percentheal 5,8; }	{ sc_start SC_DEXFOOD,1200000,8; percentheal 5,8; }
12094	Dex_Dish09	Heavenly Fruit Juice	0	80000		500					0xFFFFFFFF	7	2							{ sc_start SC_DEXFOOD,1200000,9; percentheal 5,9; }	{ sc_start SC_DEXFOOD,1200000,9; percentheal 5,9; }	{ sc_start SC_DEXFOOD,1200000,9; percentheal 5,9; }
12095	Dex_Dish10	Hwergelmir's Tonic	0	100000		1000					0xFFFFFFFF	7	2							{ sc_start SC_DEXFOOD,1200000,10; percentheal 10,10; }	{ sc_start SC_DEXFOOD,1200000,10; percentheal 10,10; }	{ sc_start SC_DEXFOOD,1200000,10; percentheal 10,10; }
12096	Luk_Dish06	Lucky Soup	0	20000		300					0xFFFFFFFF	7	2							{ sc_start SC_LUKFOOD,1200000,6; percentheal 6,3; }	{ sc_start SC_LUKFOOD,1200000,6; percentheal 6,3; }	{ sc_start SC_LUKFOOD,1200000,6; percentheal 6,3; }
12097	Luk_Dish07	Assorted Shish Kebob	0	40000		800					0xFFFFFFFF	7	2							{ sc_start SC_LUKFOOD,1200000,7; percentheal 7,3; }	{ sc_start SC_LUKFOOD,1200000,7; percentheal 7,3; }	{ sc_start SC_LUKFOOD,1200000,7; percentheal 7,3; }
12098	Luk_Dish08	Strawberry Flavored Rice Ball	0	60000		400					0xFFFFFFFF	7	2							{ sc_start SC_LUKFOOD,1200000,8; percentheal 9,3; }	{ sc_start SC_LUKFOOD,1200000,8; percentheal 9,3; }	{ sc_start SC_LUKFOOD,1200000,8; percentheal 9,3; }
